cnpj,razao_social,cod_acao_reduzido,cod_acao,dt_abertura,matriz_empresa,endereco_municipio,endereco_uf,endereco_regiao,situacao_cadastral,optante_simples,optante_simei,dt_carga
48261021000197,NI,NI,NI,2022-10-11 00:00:00,true,AGUAS LINDAS DE GOIAS,GO,CENTRO-OESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48261576000139,NI,NI,NI,2022-10-11 00:00:00,true,RIO DE JANEIRO,RJ,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48263395000141,NI,NI,NI,2022-10-11 00:00:00,true,SAO JOSE DOS CAMPOS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48263450000101,NI,NI,NI,2022-10-11 00:00:00,true,BRASILIA,DF,CENTRO-OESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48270845000123,NI,NI,NI,2022-10-13 00:00:00,true,FLORIANOPOLIS,SC,SUL,ATIVA,NI,NI,2023-06-01 17:20:11
48272545000183,NI,NI,NI,2022-10-13 00:00:00,true,JUNDIAI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48274403000155,NI,NI,NI,2022-10-13 00:00:00,true,PALMAS,TO,NORTE,ATIVA,NI,NI,2023-06-01 17:20:11
48275688000149,NI,NI,NI,2022-10-13 00:00:00,true,MINEIROS DO TIETE,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48277466000165,NI,NI,NI,2022-10-13 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48279161000192,NI,NI,NI,2022-10-13 00:00:00,true,CURITIBA,PR,SUL,ATIVA,NI,NI,2023-06-01 17:20:11
48280094000126,NI,NI,NI,2022-10-13 00:00:00,true,MACEIO,AL,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48283249000188,NI,NI,NI,2022-10-14 00:00:00,true,MARCACAO,PB,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48284671000158,NI,NI,NI,2022-10-14 00:00:00,true,MASSAPE,CE,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48284977000104,NI,NI,NI,2022-10-14 00:00:00,true,GUAIMBE,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48289515000180,NI,NI,NI,2022-10-14 00:00:00,true,CAMARAGIBE,PE,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48292992000102,NI,NI,NI,2022-10-14 00:00:00,true,SALVADOR,BA,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48295617000108,NI,NI,NI,2022-10-15 00:00:00,true,TERESOPOLIS,RJ,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
48361695000163,NI,NI,NI,1977-05-25 00:00:00,true,PIRAJUI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49049042000106,NI,NI,NI,1982-02-26 00:00:00,true,MIRASSOL,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49257678000143,NI,NI,NI,1977-08-16 00:00:00,true,ITAPECERICA DA SERRA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49263189000102,HELBOR,HBOR,HBOR3,1977-10-20 00:00:00,true,MOGI DAS CRUZES,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
49323579000112,NI,NI,NI,1977-09-27 00:00:00,true,JANDIRA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49388705000117,NI,NI,NI,1978-03-07 00:00:00,true,CAPIVARI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49494289008469,NI,NI,NI,2004-02-04 00:00:00,false,WANDERLEY,BA,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49669856000143,LE LIS BLANC,LLIS,LLIS3,1982-04-19 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
49922917000132,NI,NI,NI,1982-04-23 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49930514250751,NI,NI,NI,2015-09-09 00:00:00,false,CRISTALINA,GO,CENTRO-OESTE,ATIVA,NI,NI,2023-06-01 17:20:11
49942279000111,NI,NI,NI,1978-06-29 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50132141000136,NI,NI,NI,1980-05-22 00:00:00,true,MAUA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50252998001323,NI,NI,NI,2017-08-09 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50289636000173,NI,NI,NI,1978-12-01 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50307180000550,NI,NI,NI,2021-11-05 00:00:00,false,TAUBATE,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50416924000141,NI,NI,NI,1978-12-07 00:00:00,true,SAO SIMAO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50472679000190,NI,NI,NI,1982-05-28 00:00:00,true,DIADEMA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
50564053000103,BOMBRIL,BOBR,"BOBR3, BOBR4",1982-06-22 00:00:00,true,SAO BERNARDO DO CAMPO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
50746577000115,COSAN,CSAN,CSAN3,1966-07-08 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
50926955000142,VULCABRAS,VULC,VULC3,1966-07-01 00:00:00,true,JUNDIAI,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
50982214002807,NI,NI,NI,1972-05-23 00:00:00,false,JUNDIAI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
51102598000160,NI,NI,NI,1984-12-06 00:00:00,true,PENAPOLIS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
51218147000193,IGUATEMI,IGTA,IGTA3,1979-06-07 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
51410934000132,NI,NI,NI,1981-02-09 00:00:00,true,PIRASSUNUNGA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
51466860000156,SAO MARTINHO,SMTO,SMTO3,1966-08-08 00:00:00,true,PRADOPOLIS,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
51656783000105,NI,NI,NI,1982-09-28 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
51928174000150,PLASCAR PART,PLAS,PLAS3,1982-10-21 00:00:00,true,JUNDIAI,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
52033727000179,NI,NI,NI,1982-12-03 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52109311000197,NI,NI,NI,1982-11-28 00:00:00,true,CRUZEIRO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52254687000195,NI,NI,NI,1984-12-11 00:00:00,true,SANTOS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52261492000172,NI,NI,NI,1985-03-27 00:00:00,true,GUARUJA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52392966000115,NI,NI,NI,1984-10-23 00:00:00,true,RIBEIRAO PRETO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52395068000110,NI,NI,NI,1984-12-21 00:00:00,true,RIBEIRAO PRETO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52508421000121,NI,NI,NI,1983-05-03 00:00:00,true,MOGI DAS CRUZES,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52548435000179,JSL,JSLG,JSLG3,1969-12-10 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
52586799000143,NI,NI,NI,1983-05-24 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52779303000158,NI,NI,NI,1969-03-10 00:00:00,true,JAGUARIUNA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52786100000199,NI,NI,NI,1983-08-09 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52906716000156,NI,NI,NI,1983-09-20 00:00:00,true,HORTOLANDIA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
52911906000323,NI,NI,NI,2010-02-26 00:00:00,false,BRAGANCA PAULISTA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53113791000122,TOTVS,TOTS,TOTS3,1983-12-13 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
53258117003232,NI,NI,NI,2009-07-06 00:00:00,false,ITUPEVA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53484010000459,NI,NI,NI,2011-04-14 00:00:00,false,CAMPINAS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53719118000130,NI,NI,NI,1986-01-20 00:00:00,true,SANTO ANDRE,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53738902000196,NI,NI,NI,1984-08-21 00:00:00,true,LEME,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53817623001602,NI,NI,NI,2011-02-07 00:00:00,false,BARIRI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53873410000103,NI,NI,NI,1984-10-09 00:00:00,true,SAO CARLOS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53987749000130,NI,NI,NI,1984-11-21 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
53995452000117,NI,NI,NI,1984-11-28 00:00:00,true,RIBEIRAO PRETO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54023437000170,NI,NI,NI,1984-12-10 00:00:00,true,OSASCO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54105358000108,NI,NI,NI,1985-01-14 00:00:00,true,DIADEMA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54395355000156,NI,NI,NI,1985-04-18 00:00:00,true,CAMPINAS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54480397000195,NI,NI,NI,1985-05-28 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54502828000177,NI,NI,NI,1985-06-10 00:00:00,true,SAO CARLOS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54694997000156,NI,NI,NI,1987-05-18 00:00:00,true,AMPARO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54715438000185,NI,NI,NI,1989-10-12 00:00:00,true,MARILIA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54741756000110,NI,NI,NI,1985-09-18 00:00:00,true,INDAIATUBA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54754908000110,NI,NI,NI,1985-08-14 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54791868000267,NI,NI,NI,2009-11-09 00:00:00,false,PARACATU,MG,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54916283000145,NI,NI,NI,1987-01-27 00:00:00,true,DOBRADA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54919667000111,NI,NI,NI,1986-04-24 00:00:00,true,SERTAOZINHO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
54924022000177,NI,NI,NI,1986-12-18 00:00:00,true,BEBEDOURO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
55116131002093,NI,NI,NI,2020-02-21 00:00:00,false,FEIRA DE SANTANA,BA,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
55401178001531,NI,NI,NI,2022-04-04 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
55781843000164,NI,NI,NI,1986-05-28 00:00:00,true,UBATUBA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
55931752000168,NI,NI,NI,1986-06-13 00:00:00,true,ITAPOLIS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
56600273000121,NI,NI,NI,1986-10-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
56642960001181,NI,NI,NI,2000-11-16 00:00:00,false,NOVA IGUACU,RJ,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
56643018000166,EUCATEX,EUCA,"EUCA4, EUCA3",1966-08-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
56720428000163,INDS ROMI,ROMI,ROMI3,1966-07-12 00:00:00,false,SANTA BARBARA D OESTE,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
56992423000190,BIC MONARK,BMKS,BMKS3,1966-07-15 00:00:00,true,INDAIATUBA,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
56995236000160,NI,NI,NI,1966-07-26 00:00:00,true,SAO BERNARDO DO CAMPO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
57401945000132,NI,NI,NI,1987-05-06 00:00:00,true,CARIACICA,ES,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
57460560000146,NI,NI,NI,1987-06-03 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
57506610000260,NI,NI,NI,2000-11-22 00:00:00,false,CAMPINAS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
57738502000131,NI,NI,NI,1989-06-02 00:00:00,true,PRAIA GRANDE,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
58113499000123,NI,NI,NI,1987-11-05 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
58119199000151,ODONTOPREV,ODPV,ODPV3,1987-08-28 00:00:00,true,BARUERI,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
58417197000149,NI,NI,NI,1988-01-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
58671389000187,NI,NI,NI,1988-03-04 00:00:00,true,BARIRI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
58723339000104,NI,NI,NI,1985-04-10 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59105999000186,WHIRLPOOL,WHRL,WHRL3,1966-08-08 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
59159996000125,NI,NI,NI,1988-08-04 00:00:00,true,REGENTE FEIJO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59205054000136,NI,NI,NI,1988-07-01 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59285411000113,BANCO PAN,BPAN,BPAN4,1966-08-23 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
59418806000147,TRACK FIELD,TFCO,TFCO4,1988-08-29 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
59717553000102,MULTILASER,MLAS,MLAS3,1988-11-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
59762435000116,NI,NI,NI,1993-09-09 00:00:00,true,ARACATUBA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59785329000158,NI,NI,NI,1988-12-09 00:00:00,true,CAPIVARI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59789545000171,POLPAR,PPAR,PPAR3,1988-12-13 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
59815308000138,NI,NI,NI,1989-01-09 00:00:00,true,SANTO ANASTACIO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59901629000155,NI,NI,NI,1981-02-28 00:00:00,true,SAO JOSE DO RIO PARDO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59954099000103,NI,NI,NI,1989-02-27 00:00:00,true,ADOLFO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
59981829000165,RODOBENS,RBNS,RBNS11,1979-11-19 00:00:00,true,SAO JOSE DO RIO PRETO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60005121002363,NI,NI,NI,1988-09-29 00:00:00,false,UBERLANDIA,MG,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60139409000204,NI,NI,NI,2009-12-21 00:00:00,false,PORTO VELHO,RO,NORTE,ATIVA,NI,NI,2023-06-01 17:20:11
60251758000124,NI,NI,NI,1990-03-29 00:00:00,true,BOTUCATU,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60301918000100,NI,NI,NI,1989-04-06 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60330933000179,NI,NI,NI,1966-08-22 00:00:00,true,SAO MANUEL,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60388923000194,NI,NI,NI,1989-04-27 00:00:00,true,ARACATUBA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60398369000479,PARANAPANEMA,PMAM,PMAM3,2009-10-21 00:00:00,false,DIAS D AVILA,BA,NORDESTE,ATIVA,false,false,2023-06-01 17:20:11
60476884000187,METAL LEVE,LEVE,LEVE3,1966-09-27 00:00:00,true,MOGI GUACU,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60487972000184,NI,NI,NI,1966-09-30 00:00:00,true,MOGI GUACU,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60498706040965,NI,NI,NI,2014-09-16 00:00:00,false,UBERLANDIA,MG,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60498706041007,NI,NI,NI,2014-09-19 00:00:00,false,PATROCINIO,MG,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60500139000126,SARAIVA LIVR,SLED,"SLED4, SLED3",1966-08-16 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60537263000166,ESTAPAR,ALPK,ALPK3,1989-04-19 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60543816000193,JEREISSATI,JPSA,JPSA3,1966-07-21 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60580396002401,NI,NI,NI,1981-12-04 00:00:00,false,POCOS DE CALDAS,MG,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60597044004402,NI,NI,NI,2013-01-07 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60634086000136,NI,NI,NI,1989-06-05 00:00:00,true,SOROCABA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60637238000154,J B DUARTE,JBDU,"JBDU3, JBDU4",1972-06-16 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60651809000105,SUZANO HOLD,NEMO,"NEMO3, NEMO5, NEMO6",1972-04-12 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60683075000146,NI,NI,NI,1966-08-24 00:00:00,true,ARACARIGUAMA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60701190287470,NI,NI,NI,2006-08-02 00:00:00,false,PIRACICABA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60730348000166,MELHOR SP,MSPA,"MSPA3, MSPA4",1967-11-30 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60746948000112,BRADESCO,BBDC,"BBDC4, BBDC3",1943-03-02 00:00:00,true,OSASCO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60746948411767,NI,NI,NI,2007-05-16 00:00:00,false,SAO PEDRO DA AGUA BRANCA,MA,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60746948542861,NI,NI,NI,2009-02-09 00:00:00,false,JAU DO TOCANTINS,TO,NORTE,ATIVA,NI,NI,2023-06-01 17:20:11
60746948685620,NI,NI,NI,2011-07-22 00:00:00,false,CURIUVA,PR,SUL,ATIVA,NI,NI,2023-06-01 17:20:11
60770336000165,ALFA INVEST,BRIV,"BRIV3, BRIV4",1966-08-30 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60840055000131,FLEURY,FLRY,FLRY3,1966-07-19 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60851615000153,BARDELLA,BDLL,"BDLL4, BDLL3",1971-02-15 00:00:00,true,GUARULHOS,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60855806000355,NI,NI,NI,1971-01-13 00:00:00,false,DUQUE DE CAXIAS,RJ,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60872504000123,ITAUUNIBANCO,ITUB,"ITUB3, ITUB4",1965-12-31 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60884319000159,NORDON MET,NORD,NORD3,1966-07-15 00:00:00,true,SANTO ANDRE,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60884756000687,NI,NI,NI,1973-07-20 00:00:00,false,SALVADOR,BA,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60894730000105,USIMINAS,USIM,"USIM6, USIM5, USIM3",1966-09-08 00:00:00,true,BELO HORIZONTE,MG,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60909843008030,NI,NI,NI,2001-11-07 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60933603000178,CESP,CESP,"CESP6, CESP5, CESP3",1968-01-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
60934551000588,NI,NI,NI,2009-02-05 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
60982576002177,NI,NI,NI,1982-03-23 00:00:00,false,BARUERI,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61022042000118,CONST A LIND,CALI,"CALI3, CALI4",1966-10-25 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61024352000171,INDUSVAL,IDVL,"IDVL3, IDVL4",1967-04-10 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61065298000102,MANGELS INDL,MGEL,"MGEL3, MGEL4",1966-07-06 00:00:00,true,TRES CORACOES,MG,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61065751000180,ROSSI RESID,RSID,RSID3,1966-01-20 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61079117000105,ALPARGATAS,ALPA,"ALPA3, ALPA4",1907-04-09 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61082004000150,ESTRELA,ESTR,"ESTR4, ESTR3",1972-06-15 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61088894000108,CAMBUCI,CAMB,CAMB3,1966-07-11 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61092037000181,ETERNIT,ETER,ETER3,1973-04-27 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61095568000390,NI,NI,NI,1997-08-08 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61099834011397,NI,NI,NI,1966-08-02 00:00:00,false,ITU,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61099834053804,NI,NI,NI,1985-10-28 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61110276000117,NI,NI,NI,1989-07-31 00:00:00,true,OSASCO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61149589005490,NI,NI,NI,2010-04-26 00:00:00,false,SANDOVALINA,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61156113000175,IOCHP-MAXION,MYPK,MYPK3,1969-10-06 00:00:00,true,CRUZEIRO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61156931000178,ALIPERTI,APTI,"APTI3, APTI4",1966-07-13 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61186680000174,BANCO BMG,BMGB,BMGB4,1966-07-20 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61189288000189,LOJAS MARISA,AMAR,AMAR3,1966-08-25 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61195848000370,NI,NI,NI,2005-01-18 00:00:00,false,ITAJAI,SC,SUL,ATIVA,NI,NI,2023-06-01 17:20:11
61198164030077,NI,NI,NI,2016-03-09 00:00:00,false,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61226973000138,NI,NI,NI,1966-07-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61234985019042,NI,NI,NI,2015-10-23 00:00:00,false,CAMPINAS,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61244034001198,NI,NI,NI,2022-02-17 00:00:00,false,GOIANIA,GO,CENTRO-OESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61351532000168,AZEVEDO,AZEV,"AZEV3, AZEV4",1966-07-19 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61374161000130,BAUMER,BALM,"BALM4, BALM3",1971-05-19 00:00:00,true,MOGI MIRIM,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61409892000173,CBA,CBAV,CBAV3,1941-12-12 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61486650000183,DASA,DASA,DASA3,1966-07-17 00:00:00,true,BARUERI,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61486650102261,NI,NI,NI,2019-01-08 00:00:00,false,CARPINA,PE,NORDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61532644000115,ITAUSA,ITSA,"ITSA3, ITSA4",1966-08-04 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61569158000171,NI,NI,NI,1967-04-25 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,NI,NI,2023-06-01 17:20:11
61584140000149,REDE ENERGIA,REDE,REDE3,1966-08-17 00:00:00,true,CATAGUASES,MG,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
61585865000151,RAIADROGASIL,RADL,RADL3,1972-06-22 00:00:00,true,SAO PAULO,SP,SUDESTE,ATIVA,false,false,2023-06-01 17:20:11
