cnpj;dsc_porte;dt_carga
37738925000144;Mei;04/06/2023
37739157000143;Mei;04/06/2023
37741969000123;Mei;04/06/2023
37744916000166;Micro;04/06/2023
37745954000133;Mei;04/06/2023
37746875000147;Mei;04/06/2023
37749620000138;Mei;04/06/2023
37750274000108;Mei;04/06/2023
37750852000106;Mei;04/06/2023
37751444000179;Mei;04/06/2023
37760575000112;Mei;04/06/2023
37761135000180;Mei;04/06/2023
37763445000133;Mei;04/06/2023
37766362000106;Mei;04/06/2023
37768316000138;Mei;04/06/2023
37769301000194;Mei;04/06/2023
37772306000176;Mei;04/06/2023
37776144000144;Mei;04/06/2023
37776155000124;Mei;04/06/2023
37776268000120;Mei;04/06/2023
37777376000117;Mei;04/06/2023
37779737000164;Micro;04/06/2023
37784694000105;Mei;04/06/2023
37784918000189;Mei;04/06/2023
37790282000188;Mei;04/06/2023
37791419000119;Mei;04/06/2023
37795421000166;Pequena;04/06/2023
37799494000126;Mei;04/06/2023
37799808000190;Mei;04/06/2023
37801929000120;Mei;04/06/2023
37802830000142;Micro;04/06/2023
37804661000180;Mei;04/06/2023
37809526000127;Mei;04/06/2023
37809599000119;Mei;04/06/2023
37812162000134;Mei;04/06/2023
37812560000150;Mei;04/06/2023
37812881000155;Mei;04/06/2023
37826985000119;Mei;04/06/2023
37828479000169;Mei;04/06/2023
37835199000188;Micro;04/06/2023
37838056000120;Mei;04/06/2023
37838698000129;Mei;04/06/2023
37847973000170;Mei;04/06/2023
37850100000117;Micro;04/06/2023
37851775000180;Mei;04/06/2023
37861302000164;Mei;04/06/2023
37862963000104;Mei;04/06/2023
37863657000192;Micro;04/06/2023
37864396000125;Mei;04/06/2023
37866354000123;Mei;04/06/2023
37867373000174;Mei;04/06/2023
37867882000105;Grande;04/06/2023
37869979000149;Mei;04/06/2023
37887043000140;Micro;04/06/2023
37889695000114;Micro;04/06/2023
37898857000180;Micro;04/06/2023
37901740000109;Mei;04/06/2023
37902650000132;Mei;04/06/2023
37905969000111;Mei;04/06/2023
37906196000198;Mei;04/06/2023
37912700000162;Pequena;04/06/2023
37918715000138;Mei;04/06/2023
37919368000168;Mei;04/06/2023
37924155000124;Micro;04/06/2023
37931172000199;Mei;04/06/2023
37932072000187;Mei;04/06/2023
37938510000114;Mei;04/06/2023
37939256000179;Mei;04/06/2023
37941493000174;Mei;04/06/2023
37942677000159;Mei;04/06/2023
37947245000130;Mei;04/06/2023
37949696000107;Mei;04/06/2023
37951920000103;Mei;04/06/2023
37953810000172;Mei;04/06/2023
37958852000104;Mei;04/06/2023
37961420000144;Mei;04/06/2023
37962088000132;Mei;04/06/2023
37965999000113;Mei;04/06/2023
37966956000152;Mei;04/06/2023
37967284000108;Mei;04/06/2023
37973961000192;Mei;04/06/2023
37979018000197;Mei;04/06/2023
37988122000148;Mei;04/06/2023
37988481000103;Micro;04/06/2023
37989268000108;Mei;04/06/2023
37989659000122;Mei;04/06/2023
37989912000148;Mei;04/06/2023
37990989000138;Mei;04/06/2023
37992012000150;Mei;04/06/2023
37998581000102;Pequena;04/06/2023
38001693000100;Media;04/06/2023
38004469000171;Mei;04/06/2023
38004534000169;Mei;04/06/2023
38009526000105;Mei;04/06/2023
38014307000114;Mei;04/06/2023
38017485000107;Mei;04/06/2023
38020144000182;Mei;04/06/2023
38020700000110;Mei;04/06/2023
38020806000114;Pequena;04/06/2023
38026984000152;Mei;04/06/2023
38028240000177;Mei;04/06/2023
38032150000150;Mei;04/06/2023
38033455000186;Mei;04/06/2023
38034224000197;Micro;04/06/2023
38034857000103;Micro;04/06/2023
38038340000184;Mei;04/06/2023
38040471000104;Mei;04/06/2023
38044033000106;Micro;04/06/2023
38049931000157;Mei;04/06/2023
38050784000135;Mei;04/06/2023
38053486000107;Mei;04/06/2023
38054634000108;Mei;04/06/2023
38058503000190;Mei;04/06/2023
38064822000109;Mei;04/06/2023
38065346000140;Mei;04/06/2023
38072103000130;Mei;04/06/2023
38074568000120;Micro;04/06/2023
38074582000123;Mei;04/06/2023
38074963000102;Mei;04/06/2023
38075869000178;Mei;04/06/2023
38078419000139;Mei;04/06/2023
38079011000181;Mei;04/06/2023
38096036000193;Mei;04/06/2023
38098391000100;Mei;04/06/2023
38104731000150;Mei;04/06/2023
38104777000179;Mei;04/06/2023
38105513000130;Mei;04/06/2023
38106242000137;Mei;04/06/2023
38111834000147;Mei;04/06/2023
38115918000159;Mei;04/06/2023
38116754000184;Mei;04/06/2023
38119903000169;Pequena;04/06/2023
38120729000174;Micro;04/06/2023
38121184000110;Mei;04/06/2023
38124107000114;Mei;04/06/2023
38124838000160;Mei;04/06/2023
38134892000196;Mei;04/06/2023
38137954000113;Mei;04/06/2023
38138373000791;Pequena;04/06/2023
38141407000101;Mei;04/06/2023
38146475000163;Micro;04/06/2023
38149436000110;Mei;04/06/2023
38150186000138;Mei;04/06/2023
38155480000132;Micro;04/06/2023
38157191000172;Mei;04/06/2023
38159766000196;Mei;04/06/2023
38160795000178;Micro;04/06/2023
38163752000146;Mei;04/06/2023
38166077000109;Mei;04/06/2023
38166734000118;Mei;04/06/2023
38169052000169;Pequena;04/06/2023
38170553000165;Mei;04/06/2023
38175954000108;Mei;04/06/2023
38176323000103;Mei;04/06/2023
38177043000110;Micro;04/06/2023
38181513000119;Micro;04/06/2023
38183639000122;Mei;04/06/2023
38187877000106;Mei;04/06/2023
38188016000142;Mei;04/06/2023
38191322000138;Mei;04/06/2023
38196869000126;Mei;04/06/2023
38197162000134;Mei;04/06/2023
38203703000190;Mei;04/06/2023
38206097000166;Mei;04/06/2023
38208918000101;Mei;04/06/2023
38209291000103;Mei;04/06/2023
38210146000134;Mei;04/06/2023
38211068000192;Mei;04/06/2023
38211472000166;Mei;04/06/2023
38219254000178;Mei;04/06/2023
38219841000167;Mei;04/06/2023
38221286000108;Mei;04/06/2023
38223613000160;Mei;04/06/2023
38223938000143;Mei;04/06/2023
38227832000118;Mei;04/06/2023
38234889000144;Pequena;04/06/2023
38235609000112;Micro;04/06/2023
38235790000167;Micro;04/06/2023
38236343000122;Pequena;04/06/2023
38242292000141;Mei;04/06/2023
38247164000190;Mei;04/06/2023
38247308000109;Mei;04/06/2023
38248455000101;Pequena;04/06/2023
38249381000110;Micro;04/06/2023
38250807000155;Micro;04/06/2023
38257400000150;Mei;04/06/2023
38257707000150;Mei;04/06/2023
38265391000149;Grande;04/06/2023
38268691000262;Pequena;04/06/2023
38277010000141;Micro;04/06/2023
38278774000151;Mei;04/06/2023
38279973000184;Mei;04/06/2023
38280933000152;Mei;04/06/2023
38287809000119;Micro;04/06/2023
38297749000115;Mei;04/06/2023
38310211000101;Media;04/06/2023
38311876000121;Mei;04/06/2023
38314862000161;Mei;04/06/2023
38325590000103;Mei;04/06/2023
38325784000109;Mei;04/06/2023
38328751000104;Mei;04/06/2023
38330455000148;Mei;04/06/2023
38339208000102;Mei;04/06/2023
38344283000161;Mei;04/06/2023
38345274000195;Mei;04/06/2023
38346494000133;Mei;04/06/2023
38350418000100;Mei;04/06/2023
38356692000188;Mei;04/06/2023
38357185000169;Mei;04/06/2023
38358540000114;Mei;04/06/2023
38360172000149;Pequena;04/06/2023
38363435000173;Mei;04/06/2023
38365610000161;Mei;04/06/2023
38366916000132;Mei;04/06/2023
38368414000140;Mei;04/06/2023
38371865000137;Mei;04/06/2023
38376425000172;Mei;04/06/2023
38378692000189;Mei;04/06/2023
38381263000160;Pequena;04/06/2023
38382898000182;Mei;04/06/2023
38383861000179;Mei;04/06/2023
38384209000179;Micro;04/06/2023
38389257000150;Mei;04/06/2023
38393296000120;Mei;04/06/2023
38397605000130;Mei;04/06/2023
38400035000190;Micro;04/06/2023
38401754000126;Mei;04/06/2023
38403118000133;Mei;04/06/2023
38404063000186;Mei;04/06/2023
38404870000107;Mei;04/06/2023
38404996000173;Micro;04/06/2023
38405209000108;Mei;04/06/2023
38407358000106;Mei;04/06/2023
38407386000123;Micro;04/06/2023
38413697000103;Mei;04/06/2023
38419036000187;Mei;04/06/2023
38419572000182;Mei;04/06/2023
38422662000122;Mei;04/06/2023
38423426000120;Mei;04/06/2023
38423867000122;Mei;04/06/2023
38425510000183;Mei;04/06/2023
38429939000149;Micro;04/06/2023
38434125000100;Mei;04/06/2023
38438449000109;Mei;04/06/2023
38440965000178;Micro;04/06/2023
38441859000109;Mei;04/06/2023
38445438000156;Mei;04/06/2023
38448118000150;Mei;04/06/2023
38455948000104;Mei;04/06/2023
38456921000136;Grande;04/06/2023
38459569000192;Mei;04/06/2023
38461335000180;Mei;04/06/2023
38462995000185;Pequena;04/06/2023
38463298000149;Mei;04/06/2023
38467975000105;Pequena;04/06/2023
38477712000179;Mei;04/06/2023
38477909000108;Micro;04/06/2023
38479110000150;Mei;04/06/2023
38481752000194;Mei;04/06/2023
38482604000194;Mei;04/06/2023
38484516000121;Mei;04/06/2023
38488345000109;Mei;04/06/2023
38489667000172;Micro;04/06/2023
38491695000124;Mei;04/06/2023
38495936000103;Mei;04/06/2023
38522454000103;Micro;04/06/2023
38527272000117;Micro;04/06/2023
38534339000140;Mei;04/06/2023
38537608000122;Mei;04/06/2023
38542745000155;Micro;04/06/2023
38571135000180;Mei;04/06/2023
38581789000194;Mei;04/06/2023
38594170000114;Mei;04/06/2023
38596892000108;Mei;04/06/2023
38625183000103;Mei;04/06/2023
38625905000120;Micro;04/06/2023
38650366000189;Mei;04/06/2023
38652789000138;Mei;04/06/2023
38654341000153;Mei;04/06/2023
38656572000104;Mei;04/06/2023
38657552000140;Mei;04/06/2023
38659767000108;Mei;04/06/2023
38663436000133;Mei;04/06/2023
38664085000185;Mei;04/06/2023
38710548000106;Mei;04/06/2023
38710581000128;Mei;04/06/2023
38711228000162;Mei;04/06/2023
38729340000120;Pequena;04/06/2023
38734105000147;Micro;04/06/2023
38800445000129;Micro;04/06/2023
38821608000150;Mei;04/06/2023
38824283000169;Media;04/06/2023
38832061000198;Mei;04/06/2023
38871983000104;Mei;04/06/2023
38872169000104;Mei;04/06/2023
38903578000120;Micro;04/06/2023
38903932000117;Mei;04/06/2023
38904572000178;Mei;04/06/2023
38905968000130;Mei;04/06/2023
38924611000107;Mei;04/06/2023
38946907000110;Mei;04/06/2023
38967437000171;Mei;04/06/2023
39141415000110;Mei;04/06/2023
39143308000121;Mei;04/06/2023
39143741000167;Mei;04/06/2023
39143750000158;Mei;04/06/2023
39147295000169;Mei;04/06/2023
39148694000144;Mei;04/06/2023
39149856000169;Mei;04/06/2023
39152500000184;Mei;04/06/2023
39153782000134;Mei;04/06/2023
39157500000177;Mei;04/06/2023
39157915000140;Mei;04/06/2023
39227986000172;Micro;04/06/2023
39229373000174;Mei;04/06/2023
39238777000124;Mei;04/06/2023
39247343000190;Mei;04/06/2023
39254942000131;Mei;04/06/2023
39262580000120;Mei;04/06/2023
39264964000182;Micro;04/06/2023
39266373000144;Mei;04/06/2023
39270138000146;Mei;04/06/2023
39271348000159;Micro;04/06/2023
39274669000107;Mei;04/06/2023
39275481000183;Mei;04/06/2023
39277477000154;Mei;04/06/2023
39277750000140;Mei;04/06/2023
39278271000149;Mei;04/06/2023
39280361000174;Mei;04/06/2023
39281481000196;Mei;04/06/2023
39288680000126;Mei;04/06/2023
39289227000134;Mei;04/06/2023
39290015000177;Pequena;04/06/2023
39290495000176;Micro;04/06/2023
39292730000149;Micro;04/06/2023
39293743000132;Pequena;04/06/2023
39294057000186;Mei;04/06/2023
39294303000108;Mei;04/06/2023
39295756000140;Mei;04/06/2023
39295981000187;Mei;04/06/2023
39297852000128;Mei;04/06/2023
39310702000107;Mei;04/06/2023
39312042000101;Mei;04/06/2023
39313551000140;Mei;04/06/2023
39314056000156;Mei;04/06/2023
39319550000103;Mei;04/06/2023
39320787000104;Mei;04/06/2023
39322254000161;Mei;04/06/2023
39323426000111;Mei;04/06/2023
39325789000196;Mei;04/06/2023
39326946000188;Mei;04/06/2023
39329281000166;Mei;04/06/2023
39331019000156;Mei;04/06/2023
39334497000110;Mei;04/06/2023
39335443000250;Pequena;04/06/2023
39341077000160;Mei;04/06/2023
39343103000190;Micro;04/06/2023
39344175000151;Mei;04/06/2023
39345360000160;Mei;04/06/2023
39351803000126;Grande;04/06/2023
39356869000109;Mei;04/06/2023
39357834000194;Mei;04/06/2023
39361718000149;Micro;04/06/2023
39363558000177;Mei;04/06/2023
39368679000101;Mei;04/06/2023
39375199000178;Pequena;04/06/2023
39379158000150;Mei;04/06/2023
39379405000118;Mei;04/06/2023
39380958000190;Mei;04/06/2023
39389733000103;Mei;04/06/2023
39390799000105;Mei;04/06/2023
39391202000147;Mei;04/06/2023
39391346000101;Mei;04/06/2023
39392960000180;Mei;04/06/2023
39398518000160;Micro;04/06/2023
39399008000108;Mei;04/06/2023
39401114000189;Mei;04/06/2023
39404945000104;Mei;04/06/2023
39405617000122;Mei;04/06/2023
39405944000184;Mei;04/06/2023
39407568000167;Mei;04/06/2023
39408195000149;Mei;04/06/2023
39408979000177;Mei;04/06/2023
39412492000168;Pequena;04/06/2023
39416777000177;Mei;04/06/2023
39417322000176;Mei;04/06/2023
39418409000168;Mei;04/06/2023
39418681000148;Micro;04/06/2023
39422199000181;Mei;04/06/2023
39423246000101;Mei;04/06/2023
39424398000129;Mei;04/06/2023
39425704000141;Mei;04/06/2023
39426479000168;Mei;04/06/2023
39426589000120;Mei;04/06/2023
39431912000153;Mei;04/06/2023
39434794000137;Mei;04/06/2023
39436045000149;Mei;04/06/2023
39436580000108;Mei;04/06/2023
39436627000125;Micro;04/06/2023
39437729000165;Grande;04/06/2023
39441389000146;Mei;04/06/2023
39444072000163;Mei;04/06/2023
39447248000130;Pequena;04/06/2023
39452987000110;Mei;04/06/2023
39454267000194;Mei;04/06/2023
39454758000135;Mei;04/06/2023
39462401000107;Mei;04/06/2023
39468794000158;Mei;04/06/2023
39469232000129;Mei;04/06/2023
39470142000158;Mei;04/06/2023
39472384000180;Micro;04/06/2023
39474894000197;Mei;04/06/2023
39475527000108;Mei;04/06/2023
39477330000108;Mei;04/06/2023
39478733000171;Micro;04/06/2023
39482513000111;Mei;04/06/2023
39485835000114;Pequena;04/06/2023
39486396000164;Mei;04/06/2023
39487925000144;Mei;04/06/2023
39487929000122;Mei;04/06/2023
39489920000150;Mei;04/06/2023
39490122000149;Mei;04/06/2023
39497023000199;Mei;04/06/2023
39505853000110;Mei;04/06/2023
39510542000140;Micro;04/06/2023
39511972000186;Micro;04/06/2023
39514311000104;Mei;04/06/2023
39517160000148;Micro;04/06/2023
39521618000132;Mei;04/06/2023
39522587000134;Micro;04/06/2023
39526091000139;Pequena;04/06/2023
39527167000140;Pequena;04/06/2023
39528456000164;Mei;04/06/2023
39539026000148;Mei;04/06/2023
39539920000118;Micro;04/06/2023
39540431000186;Micro;04/06/2023
39541939000107;Micro;04/06/2023
39543578000120;Mei;04/06/2023
39551633000123;Mei;04/06/2023
39552186000127;Mei;04/06/2023
39556728000130;Mei;04/06/2023
39558332000121;Mei;04/06/2023
39567897000175;Mei;04/06/2023
39570896000180;Mei;04/06/2023
39578213000130;Mei;04/06/2023
39579069000157;Mei;04/06/2023
39585026000184;Mei;04/06/2023
39590491000103;Mei;04/06/2023
39592000000163;Mei;04/06/2023
39594476000133;Mei;04/06/2023
39596442000188;Mei;04/06/2023
39599131000172;Mei;04/06/2023
39599831000167;Micro;04/06/2023
39606345000129;Mei;04/06/2023
39612522000180;Mei;04/06/2023
39614762000113;Mei;04/06/2023
39616592000106;Pequena;04/06/2023
39617972000165;Pequena;04/06/2023
39621611000192;Mei;04/06/2023
39623098000179;Mei;04/06/2023
39627972000146;Mei;04/06/2023
39630253000184;Micro;04/06/2023
39630284000135;Mei;04/06/2023
39630444000146;Mei;04/06/2023
39633475000150;Mei;04/06/2023
39633483000105;Mei;04/06/2023
39637664000100;Mei;04/06/2023
39643063000100;Micro;04/06/2023
39648542000100;Mei;04/06/2023
39649606000198;Mei;04/06/2023
39650850000170;Pequena;04/06/2023
39657752000165;Mei;04/06/2023
39658458000178;Mei;04/06/2023
39659880000148;Mei;04/06/2023
39662042000123;Mei;04/06/2023
39667232000133;Mei;04/06/2023
39669508000112;Pequena;04/06/2023
39673786000143;Mei;04/06/2023
39684064000194;Mei;04/06/2023
39692262000108;Micro;04/06/2023
39693930000103;Mei;04/06/2023
39698382000104;Mei;04/06/2023
39703041000180;Micro;04/06/2023
39704605000107;Mei;04/06/2023
39717065000198;Mei;04/06/2023
39718129000175;Mei;04/06/2023
39718927000105;Mei;04/06/2023
39721056000170;Mei;04/06/2023
39725109000121;Mei;04/06/2023
39725162000122;Mei;04/06/2023
39727178000174;Pequena;04/06/2023
39735926000160;Micro;04/06/2023
39736295000102;Mei;04/06/2023
39736592000140;Mei;04/06/2023
39738898000135;Mei;04/06/2023
39742136000102;Mei;04/06/2023
39743078000212;Pequena;04/06/2023
39743228000107;Mei;04/06/2023
39752682000124;Mei;04/06/2023
39758237000171;Mei;04/06/2023
39761064000140;Mei;04/06/2023
39763238000104;Mei;04/06/2023
39767081000195;Mei;04/06/2023
39767816000180;Media;04/06/2023
39768257000123;Mei;04/06/2023
39770587000153;Mei;04/06/2023
39770880000110;Mei;04/06/2023
39780475000183;Micro;04/06/2023
39781308000157;Mei;04/06/2023
39781369000114;Mei;04/06/2023
39788026000181;Mei;04/06/2023
39796837000124;Micro;04/06/2023
39797129000108;Mei;04/06/2023
39799287000105;Mei;04/06/2023
39801516000170;Mei;04/06/2023
39802093000103;Mei;04/06/2023
39802158000110;Mei;04/06/2023
39802788000195;Mei;04/06/2023
39803323000159;Media;04/06/2023
39804594000129;Mei;04/06/2023
39805500000136;Mei;04/06/2023
39808260000123;Mei;04/06/2023
39813105000103;Mei;04/06/2023
39814386000100;Mei;04/06/2023
39814660000141;Pequena;04/06/2023
39815828000133;Mei;04/06/2023
39819483000196;Mei;04/06/2023
39821719000129;Mei;04/06/2023
39823438000105;Mei;04/06/2023
39829884000127;Mei;04/06/2023
39835579000148;Mei;04/06/2023
39836848000190;Mei;04/06/2023
39839917000110;Mei;04/06/2023
39848929000100;Mei;04/06/2023
39857009000159;Mei;04/06/2023
39860497000153;Mei;04/06/2023
39861235000103;Micro;04/06/2023
39862207000100;Mei;04/06/2023
39863605000141;Mei;04/06/2023
39868580000179;Micro;04/06/2023
39870835000138;Mei;04/06/2023
39872282000152;Mei;04/06/2023
39873271000197;Mei;04/06/2023
39881079000142;Mei;04/06/2023
39881478000103;Mei;04/06/2023
39882062000100;Mei;04/06/2023
39882165000170;Mei;04/06/2023
39882721000108;Pequena;04/06/2023
39883507000176;Mei;04/06/2023
39883987000175;Micro;04/06/2023
39884828000195;Mei;04/06/2023
39890782000117;Micro;04/06/2023
39893691000135;Mei;04/06/2023
39894932000160;Mei;04/06/2023
39895226000133;Mei;04/06/2023
39897019000118;Mei;04/06/2023
39898282000121;Mei;04/06/2023
39898322000135;Mei;04/06/2023
39908246000100;Mei;04/06/2023
39910512000120;Mei;04/06/2023
39912725000191;Mei;04/06/2023
39913766000100;Micro;04/06/2023
39915119000120;Mei;04/06/2023
39922544000146;Micro;04/06/2023
39922944000151;Mei;04/06/2023
39923577000100;Mei;04/06/2023
39925426000191;Mei;04/06/2023
39928463000153;Mei;04/06/2023
39929758000144;Mei;04/06/2023
39935774000140;Micro;04/06/2023
39936848000162;Mei;04/06/2023
39938258000179;Micro;04/06/2023
39940391000160;Mei;04/06/2023
39942095000106;Mei;04/06/2023
39942754000104;Micro;04/06/2023
39943604000107;Mei;04/06/2023
39950892000127;Mei;04/06/2023
39959436000148;Mei;04/06/2023
39967669000192;Mei;04/06/2023
39970221000128;Mei;04/06/2023
39970305000161;Mei;04/06/2023
39970914000110;Pequena;04/06/2023
39975018000144;Pequena;04/06/2023
39978264000150;Mei;04/06/2023
39980007000152;Mei;04/06/2023
39982609000149;Pequena;04/06/2023
39985065000179;Mei;04/06/2023
39986008000104;Mei;04/06/2023
39986842000108;Mei;04/06/2023
39993838000169;Mei;04/06/2023
39994193000189;Micro;04/06/2023
39995624000121;Mei;04/06/2023
39996577000130;Mei;04/06/2023
39999108000175;Mei;04/06/2023
40002965000138;Mei;04/06/2023
40004941000118;Mei;04/06/2023
40005048000107;Micro;04/06/2023
40015872000148;Mei;04/06/2023
40016637000190;Pequena;04/06/2023
40018880000148;Mei;04/06/2023
40019940000570;Media;04/06/2023
40024493000114;Mei;04/06/2023
40024569000101;Micro;04/06/2023
40025671000121;Mei;04/06/2023
40025816000194;Mei;04/06/2023
40029525000174;Mei;04/06/2023
40032238000113;Mei;04/06/2023
40034174000190;Mei;04/06/2023
40040742000165;Mei;04/06/2023
40044369000110;Mei;04/06/2023
40045845000118;Pequena;04/06/2023
40047449000120;Mei;04/06/2023
40047734000140;Mei;04/06/2023
40047746000175;Mei;04/06/2023
40047835000111;Mei;04/06/2023
40053791000132;Mei;04/06/2023
40053794000176;Mei;04/06/2023
40054481000132;Mei;04/06/2023
40058684000105;Mei;04/06/2023
40058710000197;Pequena;04/06/2023
40059910000164;Media;04/06/2023
40060471000100;Mei;04/06/2023
40063129000163;Media;04/06/2023
40066471000117;Mei;04/06/2023
40067822000104;Mei;04/06/2023
40068890000198;Mei;04/06/2023
40069394000159;Micro;04/06/2023
40071533000189;Mei;04/06/2023
40074757000144;Mei;04/06/2023
40077370000141;Mei;04/06/2023
40077432000115;Micro;04/06/2023
40078018000120;Micro;04/06/2023
40078292000108;Mei;04/06/2023
40079132000175;Mei;04/06/2023
40082518000136;Mei;04/06/2023
40090704000117;Micro;04/06/2023
40093694000173;Mei;04/06/2023
40094359000190;Mei;04/06/2023
40097730000177;Mei;04/06/2023
40099719000146;Mei;04/06/2023
40101293000118;Mei;04/06/2023
40101707000109;Mei;04/06/2023
40103432000142;Micro;04/06/2023
40122774000100;Micro;04/06/2023
40126300000136;Micro;04/06/2023
40128240000190;Mei;04/06/2023
40129294000170;Mei;04/06/2023
40132616000130;Mei;04/06/2023
40136274000127;Mei;04/06/2023
40137281000143;Mei;04/06/2023
40137363000198;Mei;04/06/2023
40139228000181;Mei;04/06/2023
40139476000122;Mei;04/06/2023
