cnpj;optante_simples;optante_simei;dt_carga
46222892000176;true;true;04/06/2023
46225799000115;true;true;04/06/2023
46228178000195;true;true;04/06/2023
46230802000199;true;true;04/06/2023
46234067000191;true;true;04/06/2023
46243834000129;true;true;04/06/2023
46247277000114;true;true;04/06/2023
46250482000139;true;true;04/06/2023
46250946000107;true;false;04/06/2023
46253112000155;true;true;04/06/2023
46255643000187;true;true;04/06/2023
46257221000140;true;true;04/06/2023
46261630000110;true;true;04/06/2023
46264531000192;true;false;04/06/2023
46265891000109;true;true;04/06/2023
46272425000150;true;true;04/06/2023
46272663000166;true;true;04/06/2023
46280295000106;true;true;04/06/2023
46282963000126;true;true;04/06/2023
46282967000104;true;true;04/06/2023
46283960000107;true;false;04/06/2023
46283977000164;true;false;04/06/2023
46285223000143;true;true;04/06/2023
46287179000100;true;true;04/06/2023
46292909000161;true;true;04/06/2023
46293891000112;true;false;04/06/2023
46298732000100;true;true;04/06/2023
46303659000118;true;true;04/06/2023
46305866000101;true;true;04/06/2023
46309380000141;true;true;04/06/2023
46311814000148;true;true;04/06/2023
46313419000102;true;true;04/06/2023
46313543000160;true;true;04/06/2023
46314052000133;true;true;04/06/2023
46314177000163;true;true;04/06/2023
46315896000107;true;true;04/06/2023
46316320000156;true;true;04/06/2023
46318115000120;true;true;04/06/2023
46319955000107;true;true;04/06/2023
46319969000120;true;true;04/06/2023
46323352000189;true;true;04/06/2023
46323667000126;true;true;04/06/2023
46324995000147;true;true;04/06/2023
46327430000113;true;true;04/06/2023
46327690000199;true;true;04/06/2023
46327970000105;true;false;04/06/2023
46332951000169;true;true;04/06/2023
46334693000150;true;true;04/06/2023
46336179000153;true;true;04/06/2023
46337501000169;true;true;04/06/2023
46339566000143;true;true;04/06/2023
46342775000146;true;true;04/06/2023
46344028000147;true;false;04/06/2023
46353616000147;true;true;04/06/2023
46353788000110;true;true;04/06/2023
46355340000136;true;false;04/06/2023
46358232000117;true;true;04/06/2023
46359566000105;true;false;04/06/2023
46362150000146;true;false;04/06/2023
46362940000121;true;true;04/06/2023
46363556000143;true;true;04/06/2023
46366873000113;true;true;04/06/2023
46368557000180;true;false;04/06/2023
46369843000160;true;true;04/06/2023
46371660000180;true;true;04/06/2023
46371913000115;NI;NI;04/06/2023
46376701000120;true;true;04/06/2023
46377211000149;true;true;04/06/2023
46378475000117;NI;NI;04/06/2023
46378499000176;true;false;04/06/2023
46384941000177;true;false;04/06/2023
46385094000165;true;true;04/06/2023
46388461000184;true;true;04/06/2023
46389149000105;NI;NI;04/06/2023
46390275000180;true;true;04/06/2023
46390941000180;NI;NI;04/06/2023
46392779000139;true;true;04/06/2023
46392962000134;true;true;04/06/2023
46395012000163;true;true;04/06/2023
46397220000878;NI;NI;04/06/2023
46400137000134;true;true;04/06/2023
46403836000138;true;true;04/06/2023
46404305000160;true;true;04/06/2023
46404371000130;true;true;04/06/2023
46405134000193;true;true;04/06/2023
46410366000130;NI;NI;04/06/2023
46413565000100;true;false;04/06/2023
46413939000189;true;false;04/06/2023
46414675000188;true;true;04/06/2023
46423049000158;true;true;04/06/2023
46434562000144;true;false;04/06/2023
46436096000136;true;true;04/06/2023
46436545000146;NI;NI;04/06/2023
46441986000136;false;false;04/06/2023
46443539000116;true;true;04/06/2023
46451095000160;true;true;04/06/2023
46451424000173;true;true;04/06/2023
46451885000146;true;false;04/06/2023
46453728000170;NI;NI;04/06/2023
46456247000118;true;false;04/06/2023
46456509000144;true;true;04/06/2023
46456996000145;true;true;04/06/2023
46462658000116;true;true;04/06/2023
46469132000168;true;true;04/06/2023
46470163000139;true;true;04/06/2023
46471265000179;true;true;04/06/2023
46471674000175;true;false;04/06/2023
46472778000102;true;false;04/06/2023
46472974000179;true;false;04/06/2023
46473593000104;true;true;04/06/2023
46476922000170;true;true;04/06/2023
46476988000160;true;true;04/06/2023
46481026000108;true;true;04/06/2023
46483975000119;true;true;04/06/2023
46484134000126;true;true;04/06/2023
46484784000171;true;true;04/06/2023
46485691000161;true;true;04/06/2023
46489404000191;true;true;04/06/2023
46490916000178;true;true;04/06/2023
46491778000141;true;true;04/06/2023
46495645000143;true;true;04/06/2023
46502587000138;true;true;04/06/2023
46504294000190;true;true;04/06/2023
46511282000192;true;true;04/06/2023
46513307000197;true;true;04/06/2023
46514775000186;true;true;04/06/2023
46518446000103;true;true;04/06/2023
46518540000162;true;true;04/06/2023
46524052000168;true;true;04/06/2023
46524868000191;true;true;04/06/2023
46527486000111;true;false;04/06/2023
46528200000112;true;true;04/06/2023
46538212000128;true;false;04/06/2023
46543482000127;true;true;04/06/2023
46546807000125;true;true;04/06/2023
46548990000106;true;true;04/06/2023
46549900000193;true;true;04/06/2023
46551314000183;true;true;04/06/2023
46551465000131;true;true;04/06/2023
46552546000156;true;false;04/06/2023
46552978000167;true;true;04/06/2023
46553579000110;NI;NI;04/06/2023
46555018000150;NI;NI;04/06/2023
46555938000179;true;true;04/06/2023
46556090000100;true;true;04/06/2023
46560460000175;NI;NI;04/06/2023
46560807000180;true;true;04/06/2023
46563756000140;true;false;04/06/2023
46569685000192;true;true;04/06/2023
46574238000121;true;false;04/06/2023
46579007000100;true;true;04/06/2023
46579584000100;true;true;04/06/2023
46580180000129;true;true;04/06/2023
46582152000140;true;true;04/06/2023
46588910000138;true;true;04/06/2023
46589508000178;true;true;04/06/2023
46590820000181;NI;NI;04/06/2023
46592163000101;true;true;04/06/2023
46598978000106;true;true;04/06/2023
46600662000101;true;true;04/06/2023
46601259000199;true;true;04/06/2023
46604276000180;true;true;04/06/2023
46608896000197;true;true;04/06/2023
46614536000106;true;true;04/06/2023
46617576000101;true;false;04/06/2023
46620123000126;true;true;04/06/2023
46620299000188;true;true;04/06/2023
46621958000109;true;true;04/06/2023
46623337000156;true;true;04/06/2023
46631410000131;true;true;04/06/2023
46634424000109;false;false;04/06/2023
46635938000189;true;false;04/06/2023
46636075000164;true;true;04/06/2023
46639101000108;true;false;04/06/2023
46639727000114;true;true;04/06/2023
46640552000165;true;true;04/06/2023
46641192000116;true;true;04/06/2023
46642420000172;true;true;04/06/2023
46643105000160;true;true;04/06/2023
46646099000102;true;true;04/06/2023
46648035000132;true;true;04/06/2023
46650549000122;true;false;04/06/2023
46654327000188;true;true;04/06/2023
46657202000101;true;false;04/06/2023
46661569000107;true;true;04/06/2023
46668673000115;true;true;04/06/2023
46676259000158;true;true;04/06/2023
46680838000174;true;true;04/06/2023
46681226000104;true;true;04/06/2023
46683088000194;true;true;04/06/2023
46685291000108;true;true;04/06/2023
46685422000149;true;true;04/06/2023
46685877000164;true;true;04/06/2023
46689450000134;true;true;04/06/2023
46695424000119;NI;NI;04/06/2023
46696040000110;true;true;04/06/2023
46698754000168;true;false;04/06/2023
46704353000173;true;true;04/06/2023
46710847000160;true;true;04/06/2023
46712946000181;true;true;04/06/2023
46714504000174;true;true;04/06/2023
46720873000170;true;true;04/06/2023
46729085000144;true;true;04/06/2023
46731817000130;true;true;04/06/2023
46738414000113;NI;NI;04/06/2023
46740563000117;true;false;04/06/2023
46741549000138;true;true;04/06/2023
46746766000110;true;true;04/06/2023
46749093000152;true;true;04/06/2023
46758346000154;true;true;04/06/2023
46760635000198;true;true;04/06/2023
46762618000190;true;true;04/06/2023
46766076000123;true;true;04/06/2023
46772833000171;true;true;04/06/2023
46776783000109;true;true;04/06/2023
46779485000164;true;true;04/06/2023
46786895000132;true;true;04/06/2023
46787070000132;true;false;04/06/2023
46787411000170;true;false;04/06/2023
46788356000132;true;true;04/06/2023
46789079000425;NI;NI;04/06/2023
46789813000103;true;true;04/06/2023
46790157000169;true;true;04/06/2023
46790258000130;true;false;04/06/2023
46793340000118;true;false;04/06/2023
46796269000127;true;true;04/06/2023
46799203000190;true;true;04/06/2023
46800170000151;true;true;04/06/2023
46803245000158;true;false;04/06/2023
46803398000103;true;true;04/06/2023
46803743000109;NI;NI;04/06/2023
46806032000180;true;true;04/06/2023
46806177000180;true;true;04/06/2023
46806447000153;true;true;04/06/2023
46810052000124;true;true;04/06/2023
46813217000111;true;false;04/06/2023
46813636000153;true;true;04/06/2023
46814791000194;true;true;04/06/2023
46818730000103;true;true;04/06/2023
46823722000147;true;true;04/06/2023
46824820000107;true;true;04/06/2023
46828888000156;true;true;04/06/2023
46829509000142;NI;NI;04/06/2023
46832025000152;true;true;04/06/2023
46842877000120;true;true;04/06/2023
46843387000149;true;true;04/06/2023
46843419000106;true;true;04/06/2023
46845714000100;true;true;04/06/2023
46846642000107;true;true;04/06/2023
46847197000108;true;false;04/06/2023
46849841000179;true;true;04/06/2023
46852676000104;true;true;04/06/2023
46854405000198;true;false;04/06/2023
46855575000197;true;true;04/06/2023
46856583000158;true;true;04/06/2023
46861164000104;NI;NI;04/06/2023
46861596000115;true;true;04/06/2023
46863876000162;true;true;04/06/2023
46870339000140;true;true;04/06/2023
46874610000115;true;true;04/06/2023
46878726000122;true;false;04/06/2023
46886298000180;true;false;04/06/2023
46886859000140;false;false;04/06/2023
46887242000140;true;true;04/06/2023
46888415000144;true;false;04/06/2023
46889402000190;NI;NI;04/06/2023
46892180000164;true;true;04/06/2023
46892672000150;true;true;04/06/2023
46892850000142;true;true;04/06/2023
46895623000170;true;false;04/06/2023
46897578000193;true;true;04/06/2023
46903329000163;true;true;04/06/2023
46907534000105;true;true;04/06/2023
46907698000124;true;true;04/06/2023
46908347000138;true;true;04/06/2023
46909876000156;true;true;04/06/2023
46910074000166;NI;NI;04/06/2023
46911405000182;true;true;04/06/2023
46914540000181;true;true;04/06/2023
46915296000171;true;true;04/06/2023
46915643000166;true;true;04/06/2023
46916296000196;true;true;04/06/2023
46918166000192;true;true;04/06/2023
46920332000195;true;true;04/06/2023
46920381000128;true;true;04/06/2023
46923052000130;true;true;04/06/2023
46932824000109;true;true;04/06/2023
46933642000144;true;true;04/06/2023
46938224000140;true;true;04/06/2023
46939454000123;true;true;04/06/2023
46939627000103;true;false;04/06/2023
46939982000182;true;false;04/06/2023
46940063000129;true;true;04/06/2023
46947038000177;NI;NI;04/06/2023
46947796000195;true;true;04/06/2023
46948615000145;true;true;04/06/2023
46950688000171;true;true;04/06/2023
46951818000190;true;true;04/06/2023
46956288000173;true;true;04/06/2023
46957119000158;true;false;04/06/2023
46959974000106;NI;NI;04/06/2023
46963102000103;true;false;04/06/2023
46964050000190;true;false;04/06/2023
46969301000129;true;true;04/06/2023
46970085000131;true;false;04/06/2023
46970946000181;true;false;04/06/2023
46973452000150;NI;NI;04/06/2023
46974893000177;true;true;04/06/2023
46976977000140;true;true;04/06/2023
46983998000192;true;true;04/06/2023
46985282000124;true;true;04/06/2023
46988524000133;true;true;04/06/2023
46997674000103;true;false;04/06/2023
46998868000123;true;true;04/06/2023
46999390000156;true;false;04/06/2023
47001460000106;true;true;04/06/2023
47002633000100;true;true;04/06/2023
47006775000138;true;true;04/06/2023
47008405000130;true;true;04/06/2023
47011512000117;true;true;04/06/2023
47015529000142;true;true;04/06/2023
47017309000158;true;true;04/06/2023
47017472000110;true;true;04/06/2023
47018426000136;true;false;04/06/2023
47019652000131;true;true;04/06/2023
47020006000194;true;true;04/06/2023
47020099000157;true;true;04/06/2023
47024509000138;true;true;04/06/2023
47024960000155;true;true;04/06/2023
47026663000149;true;true;04/06/2023
47026986000132;true;true;04/06/2023
47031795000169;true;true;04/06/2023
47031952000136;true;false;04/06/2023
47032531000120;true;true;04/06/2023
47036077000185;true;false;04/06/2023
47038101000115;true;false;04/06/2023
47040087000194;true;true;04/06/2023
47041766000188;true;true;04/06/2023
47042819000185;true;true;04/06/2023
47043907000100;true;false;04/06/2023
47045217000181;true;false;04/06/2023
47061354000100;true;true;04/06/2023
47064528000198;true;true;04/06/2023
47068061000154;true;true;04/06/2023
47068208000106;true;true;04/06/2023
47073487000104;true;false;04/06/2023
47073768000159;true;false;04/06/2023
47075159000139;true;true;04/06/2023
47075778000123;true;false;04/06/2023
47077591000169;true;false;04/06/2023
47081169000187;true;false;04/06/2023
47085017000152;true;true;04/06/2023
47096949000109;true;true;04/06/2023
47097070000173;true;false;04/06/2023
47099886000136;true;true;04/06/2023
47106326000161;true;true;04/06/2023
47114373000157;true;true;04/06/2023
47114614000168;true;true;04/06/2023
47115451000138;NI;NI;04/06/2023
47116667000118;true;true;04/06/2023
47118828000102;true;true;04/06/2023
47122757000111;true;false;04/06/2023
47123261000162;true;true;04/06/2023
47126298000144;true;true;04/06/2023
47129637000146;true;true;04/06/2023
47131720000150;true;true;04/06/2023
47138618000186;true;true;04/06/2023
47138648000192;NI;NI;04/06/2023
47141441000177;true;false;04/06/2023
47141719000106;false;false;04/06/2023
47144542000100;true;true;04/06/2023
47146904000193;true;true;04/06/2023
47160269000107;true;false;04/06/2023
47163714000184;true;true;04/06/2023
47168860000100;true;true;04/06/2023
47171185000160;true;true;04/06/2023
47180524000175;true;true;04/06/2023
47182791000181;NI;NI;04/06/2023
47184073000144;true;true;04/06/2023
47184446000187;true;true;04/06/2023
47185981000152;true;false;04/06/2023
47192506000103;true;false;04/06/2023
47193634000171;true;false;04/06/2023
47194132000165;true;true;04/06/2023
47194954000146;true;true;04/06/2023
47197823000112;true;true;04/06/2023
47198166000128;true;false;04/06/2023
47199089000120;true;true;04/06/2023
47199680000188;true;false;04/06/2023
47201170000106;true;false;04/06/2023
47201179000109;true;false;04/06/2023
47201448000137;true;true;04/06/2023
47203968000189;true;true;04/06/2023
47204780000155;NI;NI;04/06/2023
47207508000129;true;true;04/06/2023
47207826000190;true;true;04/06/2023
47208066000135;true;true;04/06/2023
47208736000113;true;true;04/06/2023
47209179000155;true;true;04/06/2023
47211160000143;true;true;04/06/2023
47217065000157;NI;NI;04/06/2023
47217398000186;true;true;04/06/2023
47217676000103;true;true;04/06/2023
47217745000170;true;true;04/06/2023
47217770000154;true;true;04/06/2023
47219707000157;true;true;04/06/2023
47223871000138;true;true;04/06/2023
47223878000150;true;true;04/06/2023
47228166000123;true;true;04/06/2023
47228708000168;NI;NI;04/06/2023
47231534000192;true;false;04/06/2023
47237020000144;true;true;04/06/2023
47237033000113;true;true;04/06/2023
47237138000172;true;true;04/06/2023
47239263000111;true;false;04/06/2023
47240591000138;true;false;04/06/2023
47244674000103;true;true;04/06/2023
47247527000189;true;true;04/06/2023
47247858000119;true;true;04/06/2023
47248313000127;true;true;04/06/2023
47248782000146;true;true;04/06/2023
47250265000101;true;true;04/06/2023
47250896000120;NI;NI;04/06/2023
47251861000106;true;true;04/06/2023
47252381000160;true;true;04/06/2023
47255026000144;true;false;04/06/2023
47258828000108;NI;NI;04/06/2023
47259964000112;true;true;04/06/2023
47264394000159;true;true;04/06/2023
47266782000179;true;true;04/06/2023
47268238000166;true;true;04/06/2023
47268434000130;true;true;04/06/2023
47268474000182;true;true;04/06/2023
47268742000166;true;false;04/06/2023
47269404000149;true;true;04/06/2023
47270136000185;true;true;04/06/2023
47271057000199;true;true;04/06/2023
47275935000144;true;false;04/06/2023
47276883000120;true;true;04/06/2023
47277658000109;NI;NI;04/06/2023
47280851000107;true;true;04/06/2023
47281701000100;true;true;04/06/2023
47281756000110;true;true;04/06/2023
47283871000123;true;true;04/06/2023
47289177000113;true;true;04/06/2023
47295919000113;true;true;04/06/2023
47298141000104;true;true;04/06/2023
47298355000172;true;true;04/06/2023
47304190000102;true;true;04/06/2023
47309055000141;true;true;04/06/2023
47314445000100;true;true;04/06/2023
47317097000124;true;true;04/06/2023
47317757000177;true;true;04/06/2023
47319346000110;true;true;04/06/2023
47319675000161;true;true;04/06/2023
47322751000198;true;true;04/06/2023
47322833000132;true;true;04/06/2023
47323330000181;true;true;04/06/2023
47326325000122;true;true;04/06/2023
47331838000121;NI;NI;04/06/2023
47333239000147;true;true;04/06/2023
47335949000106;true;true;04/06/2023
47340803000159;true;true;04/06/2023
47341436000108;NI;NI;04/06/2023
47342634000196;true;true;04/06/2023
47346379000150;true;true;04/06/2023
47347439000159;true;true;04/06/2023
47350824000155;true;false;04/06/2023
47351514000155;true;true;04/06/2023
47352569000180;true;true;04/06/2023
47353011000119;true;true;04/06/2023
47355010000103;true;false;04/06/2023
47357854000193;true;true;04/06/2023
47364216000108;true;true;04/06/2023
47364699000132;true;true;04/06/2023
47365188000135;true;true;04/06/2023
47366997000161;true;true;04/06/2023
47368192000157;true;true;04/06/2023
47370815000126;true;true;04/06/2023
47371235000153;true;false;04/06/2023
47371716000169;true;false;04/06/2023
47372379000124;true;true;04/06/2023
47373834000106;true;true;04/06/2023
47374793000172;NI;NI;04/06/2023
47376454000125;false;false;04/06/2023
47378938000103;true;true;04/06/2023
47383398000156;true;true;04/06/2023
47386474000187;NI;NI;04/06/2023
47398111000161;true;true;04/06/2023
47401080000150;true;false;04/06/2023
47407243000102;true;true;04/06/2023
47411478000178;true;true;04/06/2023
47411959000183;true;true;04/06/2023
47416122000127;true;true;04/06/2023
47417874000102;true;true;04/06/2023
47419689000157;true;true;04/06/2023
47420188000190;true;false;04/06/2023
47421411000114;true;true;04/06/2023
47421668000176;true;true;04/06/2023
47423232000116;NI;NI;04/06/2023
47425477000182;true;true;04/06/2023
47425869000141;true;true;04/06/2023
47426665000125;true;true;04/06/2023
47427653007047;false;false;04/06/2023
47429813000165;true;true;04/06/2023
47430449000153;true;true;04/06/2023
47431609000189;true;true;04/06/2023
47432360000126;true;true;04/06/2023
47432916000184;true;false;04/06/2023
47433498000140;true;true;04/06/2023
47435703000106;true;true;04/06/2023
47444875000146;NI;NI;04/06/2023
47448742000148;true;true;04/06/2023
47449728000169;true;true;04/06/2023
47455742000175;true;true;04/06/2023
47457960000149;true;false;04/06/2023
47465890000170;true;true;04/06/2023
47465970000126;true;true;04/06/2023
47466813000135;true;true;04/06/2023
47468009000195;true;true;04/06/2023
47468737000105;true;true;04/06/2023
47472319000183;true;true;04/06/2023
47472614000130;true;true;04/06/2023
47472817000126;true;true;04/06/2023
47474066000187;true;true;04/06/2023
47481903000103;true;true;04/06/2023
47482969000100;NI;NI;04/06/2023
47484376000182;true;true;04/06/2023
47484417000130;true;true;04/06/2023
47485840000155;NI;NI;04/06/2023
47487123000162;true;true;04/06/2023
47497072000150;NI;NI;04/06/2023
47499805000195;true;true;04/06/2023
47505703000135;true;false;04/06/2023
47506958000112;true;true;04/06/2023
47507222000169;true;true;04/06/2023
47507392000143;true;true;04/06/2023
47508411000156;false;false;04/06/2023
47509603000187;true;true;04/06/2023
47509988000182;true;true;04/06/2023
47510583000164;NI;NI;04/06/2023
47511047000183;true;false;04/06/2023
47511681000116;NI;NI;04/06/2023
47514333000100;NI;NI;04/06/2023
47515748000190;true;true;04/06/2023
47516051000134;true;true;04/06/2023
47518398000116;NI;NI;04/06/2023
47518478000171;NI;NI;04/06/2023
47518516000196;true;true;04/06/2023
47522903000104;NI;NI;04/06/2023
47524779000108;true;false;04/06/2023
47524832000170;true;true;04/06/2023
47527217000118;true;true;04/06/2023
47528023000137;true;true;04/06/2023
47528623000103;NI;NI;04/06/2023
47530742000192;true;true;04/06/2023
47531704000154;true;true;04/06/2023
47532006000173;true;true;04/06/2023
47540194000181;true;true;04/06/2023
47548349000126;NI;NI;04/06/2023
47550032000124;true;true;04/06/2023
47550097000170;true;true;04/06/2023
47551129000151;true;true;04/06/2023
47552624000185;NI;NI;04/06/2023
47552825000182;NI;NI;04/06/2023
47564563000176;true;true;04/06/2023
47564758000116;true;false;04/06/2023
47565511000114;true;true;04/06/2023
47566615000143;true;false;04/06/2023
47571900000152;NI;NI;04/06/2023
47573114000194;NI;NI;04/06/2023
47578030000143;true;true;04/06/2023
47578151000195;true;true;04/06/2023
47578270000148;true;true;04/06/2023
47581515000196;true;true;04/06/2023
47583515000125;true;true;04/06/2023
47584208000169;NI;NI;04/06/2023
47590552000160;true;true;04/06/2023
47591044000105;true;true;04/06/2023
47592065000137;true;true;04/06/2023
47594217000130;true;false;04/06/2023
47595573000179;true;true;04/06/2023
47595743000115;true;true;04/06/2023
47599969000194;true;true;04/06/2023
47600057000195;true;true;04/06/2023
47600827000108;NI;NI;04/06/2023
47601132000132;true;true;04/06/2023
47601235000100;true;true;04/06/2023
47602515000125;true;true;04/06/2023
47603483000182;true;true;04/06/2023
47605172000152;NI;NI;04/06/2023
47605963000182;true;true;04/06/2023
47607301000141;true;true;04/06/2023
47607573000141;true;true;04/06/2023
47609728000189;true;false;04/06/2023
47611616000162;true;false;04/06/2023
47614122000131;NI;NI;04/06/2023
47616375000144;true;true;04/06/2023
47617067000133;true;true;04/06/2023
47617114000149;true;true;04/06/2023
47619365000162;true;true;04/06/2023
47620186000145;true;false;04/06/2023
47623245000139;true;true;04/06/2023
47624053000147;true;true;04/06/2023
47626611000103;true;true;04/06/2023
47626984000184;true;true;04/06/2023
47627093000142;true;false;04/06/2023
47627731000125;true;true;04/06/2023
47630325000111;true;true;04/06/2023
47639960000160;true;true;04/06/2023
47642851000100;true;true;04/06/2023
47650914000161;true;true;04/06/2023
47651140000193;true;true;04/06/2023
47651148000150;true;true;04/06/2023
47651182000124;true;true;04/06/2023
47652845000125;true;true;04/06/2023
47661122000192;true;true;04/06/2023
47662015000189;true;true;04/06/2023
47662059000109;true;true;04/06/2023
47665742000108;true;true;04/06/2023
47665958000165;true;true;04/06/2023
47667021000129;true;true;04/06/2023
47669743000112;NI;NI;04/06/2023
47670220000196;NI;NI;04/06/2023
47672053000112;true;true;04/06/2023
47676521000127;true;true;04/06/2023
47676733000104;true;true;04/06/2023
47679768000105;true;false;04/06/2023
47679771000110;NI;NI;04/06/2023
47681491000147;NI;NI;04/06/2023
47683431000163;true;true;04/06/2023
47683794000107;true;true;04/06/2023
47684854000106;true;true;04/06/2023
47685348000123;true;false;04/06/2023
47687927000105;true;true;04/06/2023
47691113000144;true;false;04/06/2023
47692148000106;true;true;04/06/2023
47692708000114;true;true;04/06/2023
47693012000102;true;true;04/06/2023
47693193000177;NI;NI;04/06/2023
47694587000140;true;true;04/06/2023
47694592000152;true;false;04/06/2023
47695290000107;true;true;04/06/2023
47695553000170;true;true;04/06/2023
47700241000107;true;true;04/06/2023
47702974000180;true;true;04/06/2023
47703058000165;true;true;04/06/2023
47703345000175;true;true;04/06/2023
47705796000141;true;true;04/06/2023
47707142000157;true;true;04/06/2023
47710214000115;true;false;04/06/2023
47713738000160;true;false;04/06/2023
47715338000193;true;true;04/06/2023
47715467000181;true;false;04/06/2023
47715853000173;true;true;04/06/2023
47719314000102;true;true;04/06/2023
47720426000183;true;true;04/06/2023
47720650000175;true;true;04/06/2023
47730578000167;true;true;04/06/2023
47731181000190;true;true;04/06/2023
47731372000151;true;false;04/06/2023
47731903000106;NI;NI;04/06/2023
47733299000157;true;true;04/06/2023
47734767000108;true;true;04/06/2023
47736804000117;true;true;04/06/2023
47741016000119;true;true;04/06/2023
47741216000171;true;true;04/06/2023
47741596000144;true;true;04/06/2023
47741944000183;true;true;04/06/2023
47743439000178;true;true;04/06/2023
47747387000108;true;false;04/06/2023
47750681000179;true;true;04/06/2023
47751453000113;true;true;04/06/2023
47753813000116;true;true;04/06/2023
47753949000126;true;true;04/06/2023
47761825000192;true;true;04/06/2023
47764232000180;true;true;04/06/2023
47764244000104;true;true;04/06/2023
47768765000130;true;true;04/06/2023
47769174000187;NI;NI;04/06/2023
47773729000164;true;true;04/06/2023
47775227000172;true;true;04/06/2023
47777659000112;true;true;04/06/2023
47777816000190;true;true;04/06/2023
47780950000140;true;true;04/06/2023
47790224000108;true;true;04/06/2023
47790239000176;true;true;04/06/2023
47792699000133;NI;NI;04/06/2023
47795829000191;NI;NI;04/06/2023
47795882000192;true;true;04/06/2023
47798113000148;true;true;04/06/2023
47801283000134;true;true;04/06/2023
47802651000169;true;true;04/06/2023
47807121000103;true;true;04/06/2023
47811892000174;true;true;04/06/2023
47815430000125;true;true;04/06/2023
47817647000174;true;true;04/06/2023
47818123000106;true;true;04/06/2023
47821794000118;true;true;04/06/2023
47824872000138;true;true;04/06/2023
47826328000125;NI;NI;04/06/2023
47828846000188;true;true;04/06/2023
47829754000112;false;false;04/06/2023
47835068000154;true;true;04/06/2023
47837122000109;NI;NI;04/06/2023
47841638000119;NI;NI;04/06/2023
47842449000160;NI;NI;04/06/2023
47843121000169;true;true;04/06/2023
47844086000100;true;true;04/06/2023
47851751000185;true;true;04/06/2023
47857509000119;true;true;04/06/2023
47860616000104;NI;NI;04/06/2023
47860660000106;true;true;04/06/2023
47861199000106;true;true;04/06/2023
47862147000154;true;true;04/06/2023
47872717000197;true;true;04/06/2023
47873814000102;NI;NI;04/06/2023
47875681000103;true;true;04/06/2023
47876885000150;true;true;04/06/2023
47881444000147;true;true;04/06/2023
47885088000130;true;true;04/06/2023
47886504000114;true;true;04/06/2023
47886612000197;true;true;04/06/2023
47888529000157;NI;NI;04/06/2023
47888729000100;true;true;04/06/2023
47889956000150;true;true;04/06/2023
47896651000175;true;true;04/06/2023
47898955000171;true;true;04/06/2023
47899290000110;true;true;04/06/2023
47899607000119;true;true;04/06/2023
47906548000169;NI;NI;04/06/2023
47908395000199;NI;NI;04/06/2023
47913681000142;NI;NI;04/06/2023
47920313000121;NI;NI;04/06/2023
47922023000117;NI;NI;04/06/2023
47922864000124;NI;NI;04/06/2023
47927032000109;NI;NI;04/06/2023
47928963000113;NI;NI;04/06/2023
47933597000190;NI;NI;04/06/2023
47935504000167;NI;NI;04/06/2023
47937978000148;NI;NI;04/06/2023
47945671000199;NI;NI;04/06/2023
47949175000103;NI;NI;04/06/2023
47949816000120;NI;NI;04/06/2023
47952824000125;NI;NI;04/06/2023
47953978000131;NI;NI;04/06/2023
47954984000103;NI;NI;04/06/2023
47960950000121;false;false;04/06/2023
47960950115611;false;false;04/06/2023
47969834000173;NI;NI;04/06/2023
47971904000128;NI;NI;04/06/2023
47974218000100;NI;NI;04/06/2023
47976155000121;NI;NI;04/06/2023
47977113000105;NI;NI;04/06/2023
47987919000184;NI;NI;04/06/2023
47988347000158;NI;NI;04/06/2023
47993672000109;NI;NI;04/06/2023
47997364000151;NI;NI;04/06/2023
47998649000107;NI;NI;04/06/2023
48000581000198;NI;NI;04/06/2023
48000937000193;NI;NI;04/06/2023
48003444000107;NI;NI;04/06/2023
48005308000156;NI;NI;04/06/2023
48009632000142;NI;NI;04/06/2023
48010935000185;NI;NI;04/06/2023
48012864000150;NI;NI;04/06/2023
48013260000128;NI;NI;04/06/2023
48014027000160;NI;NI;04/06/2023
48014238000100;NI;NI;04/06/2023
48014944000144;NI;NI;04/06/2023
48016671000177;NI;NI;04/06/2023
48017184000129;NI;NI;04/06/2023
48022121000160;NI;NI;04/06/2023
48023794000135;NI;NI;04/06/2023
48024001000100;NI;NI;04/06/2023
48027420000198;NI;NI;04/06/2023
48027853000143;NI;NI;04/06/2023
48028891000110;NI;NI;04/06/2023
48030066000150;NI;NI;04/06/2023
48030477000146;NI;NI;04/06/2023
48032303000112;NI;NI;04/06/2023
48033059000102;NI;NI;04/06/2023
48040155000188;NI;NI;04/06/2023
48042672000196;NI;NI;04/06/2023
48055061000182;NI;NI;04/06/2023
48055322000164;NI;NI;04/06/2023
48065089000109;NI;NI;04/06/2023
48068714000168;NI;NI;04/06/2023
48068778000169;NI;NI;04/06/2023
48069315000111;NI;NI;04/06/2023
48069943000105;NI;NI;04/06/2023
48073857000168;NI;NI;04/06/2023
48074183000116;NI;NI;04/06/2023
48076751000118;NI;NI;04/06/2023
48077480000115;NI;NI;04/06/2023
48078303000153;NI;NI;04/06/2023
48080210000163;NI;NI;04/06/2023
48082919000106;NI;NI;04/06/2023
48082958000103;NI;NI;04/06/2023
48084334000117;NI;NI;04/06/2023
48086352000138;NI;NI;04/06/2023
48087532000134;NI;NI;04/06/2023
48091639000156;NI;NI;04/06/2023
48094386000174;NI;NI;04/06/2023
48098769000110;NI;NI;04/06/2023
